,Year,Location Short,Location,Data Value 1,Data Value 2,Low Confidence Limit,High Confidence Limit,Lat and Long,Location ID,Category
519306,2012,MS,Mississippi,4.9,4.9,4.5,5.3,"(32.745510099000455, -89.53803082499968)",28,GENDER
519307,2012,MO,Missouri,4.5,4.5,4.1,4.9,"(38.635790776000476, -92.56630005299968)",29,GENDER
519308,2012,MT,Montana,4.2,4.2,3.9,4.5,"(47.06652897200047, -109.42442064499971)",30,GENDER
519309,2012,NE,Nebraska,3.5,3.5,3.3,3.7,"(41.6410409880005, -99.36572062299967)",31,GENDER
519310,2012,NV,Nevada,5.1,5.1,4.6,5.7,"(39.493240390000494, -117.07184056399967)",32,GENDER
519311,2012,NH,New Hampshire,4.4,4.4,4.0,4.8,"(43.65595011300047, -71.50036091999965)",33,GENDER
519312,2012,NJ,New Jersey,3.7,3.7,3.4,3.9,"(40.13057004800049, -74.27369128799967)",34,GENDER
519313,2012,NM,New Mexico,4.5,4.5,4.2,4.8,"(34.52088095200048, -106.24058098499967)",35,GENDER
519314,2012,NY,New York,4.6,4.6,4.2,5.0,"(42.82700103200045, -75.54397042699964)",36,GENDER
519315,2012,NC,North Carolina,4.4,4.4,4.1,4.6,"(35.466220975000454, -79.15925046299964)",37,GENDER
519316,2012,ND,North Dakota,3.2,3.2,2.8,3.5,"(47.47531977900047, -100.11842104899966)",38,GENDER
519317,2012,OH,Ohio,4.7,4.7,4.4,5.0,"(40.06021014100048, -82.40426005599966)",39,GENDER
519318,2012,OK,Oklahoma,4.7,4.7,4.4,5.0,"(35.47203135600046, -97.52107021399968)",40,GENDER
519319,2012,OR,Oregon,5.0,5.0,4.5,5.4,"(44.56744942400047, -120.15503132599969)",41,GENDER
519320,2012,PA,Pennsylvania,4.5,4.5,4.3,4.8,"(40.79373015200048, -77.86070029399963)",42,GENDER
519321,2012,RI,Rhode Island,4.5,4.5,4.1,4.9,"(41.70828019300046, -71.52247031399963)",44,GENDER
519322,2012,SC,South Carolina,4.9,4.9,4.6,5.2,"(33.998821303000454, -81.04537120699968)",45,GENDER
519323,2012,SD,South Dakota,3.0,3.0,2.6,3.3,"(44.353130053000484, -100.3735306369997)",46,GENDER
519324,2012,TN,Tennessee,4.6,4.6,4.2,5.0,"(35.68094058000048, -85.77449091399967)",47,GENDER
519325,2012,TX,Texas,4.1,4.1,3.8,4.5,"(31.827240407000488, -99.42677020599967)",48,GENDER
519326,2012,UT,Utah,4.2,4.2,3.9,4.4,"(39.360700171000474, -111.58713063499971)",49,GENDER
519327,2012,VT,Vermont,4.4,4.4,4.0,4.8,"(43.62538123900049, -72.51764079099962)",50,GENDER
519328,2012,VA,Virginia,3.7,3.7,3.4,4.0,"(37.54268067400045, -78.45789046299967)",51,GENDER
519329,2012,WA,Washington,4.5,4.5,4.2,4.7,"(47.52227862900048, -120.47001078999972)",53,GENDER
519330,2012,WV,West Virginia,5.3,5.3,4.9,5.7,"(38.66551020200046, -80.71264013499967)",54,GENDER
519331,2012,WI,Wisconsin,3.8,3.8,3.3,4.2,"(44.39319117400049, -89.81637074199966)",55,GENDER
519332,2012,WY,Wyoming,3.8,3.8,3.3,4.2,"(43.23554134300048, -108.10983035299967)",56,GENDER
519333,2012,GU,Guam,3.2,3.2,2.7,3.8,"(13.444304, 144.793731)",66,GENDER
519334,2012,PR,Puerto Rico,4.0,4.0,3.6,4.3,"(18.220833, -66.590149)",72,GENDER
519335,2012,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,GENDER
